Frequency
309
264
289
296
34
32
32
31
1
290
261
306
313
18
19
26
27
317
273
266
278
21
26
35
25
272
279
281
287
27
23
29
27
305
286
244
293
25
24
30
20
281
307
301
286
25
29
28
26
297
275
291
305
31
30
30
20
270
298
289
283
35
35
24
16
1
1
1
1
1
1
1
276
241
292
311
36
23
22
27
1
278
297
287
276
20
26
26
38
313
273
290
310
33
16
27
19
1
266
271
277
270
26
26
19
23
292
289
285
295
27
29
23
29
270
270
330
286
32
28
22
36
274
257
294
279
25
25
26
36
1
291
261
305
292
30
26
19
19
