Frequency
127
119
3
5
156
146
1
5
12
9
7
138
133
6
6
143
157
1
4
10
11
8
168
154
6
1
142
145
6
2
6
5
7
11
1
140
170
6
2
155
142
6
3
13
13
9
7
1
131
148
4
3
145
175
3
3
8
10
8
6
139
163
1
3
146
147
1
5
11
9
14
7
2
133
143
2
6
127
151
2
3
7
14
1
6
11
1
2
163
160
4
3
133
147
3
2
10
9
10
8
1
1
1
2
1
142
142
3
4
128
158
2
7
12
7
7
11
1
145
131
2
2
140
142
3
5
17
8
1
6
8
138
131
3
4
149
146
2
4
5
4
5
11
137
160
6
2
138
121
2
3
10
10
5
9
154
144
2
4
120
143
2
2
12
8
16
8
1
1
157
175
2
5
158
153
4
1
6
13
1
1
14
4
1
134
124
5
2
150
150
3
2
8
15
8
16
1
134
159
4
4
156
132
4
3
8
12
1
13
17
1
133
142
1
4
143
171
3
2
7
13
8
10
1
146
154
5
6
136
130
2
2
4
3
12
13
151
128
2
6
145
139
2
1
10
8
11
9
127
160
7
1
145
137
3
2
8
11
8
9
1
1
148
145
3
128
131
3
15
7
6
7
146
124
6
3
138
147
1
8
10
1
6
9
144
135
3
2
151
147
3
6
12
22
9
11
147
140
3
2
144
140
4
2
14
8
12
12
1
136
150
6
3
145
136
4
5
8
9
1
8
9
1
146
151
2
2
142
149
1
5
8
11
1
7
12
1
147
120
5
4
149
134
5
1
7
8
9
8
1
130
132
3
1
143
129
6
3
16
10
4
8
1
1
1
141
140
2
1
156
125
3
3
14
8
8
10
156
147
4
1
157
146
5
4
6
8
9
10
1
153
152
2
2
116
134
5
4
9
11
9
10
149
147
2
2
139
139
3
5
9
9
9
11
2
1
1
1
1
