Frequency
251
267
269
258
43
37
39
50
277
278
275
254
55
53
28
39
257
271
283
258
55
47
49
49
1
1
272
252
266
270
49
32
50
34
248
271
292
291
41
44
40
53
254
280
291
259
39
43
41
45
266
268
281
294
52
47
44
40
1
1
303
244
261
262
48
39
55
36
1
1
1
1
1
1
283
279
255
249
41
39
40
37
268
242
277
271
50
41
45
39
253
268
241
264
48
38
58
54
270
255
289
255
50
60
45
47
265
247
260
294
59
54
55
47
251
255
234
265
50
45
49
54
262
273
285
264
44
47
37
36
292
266
275
261
40
48
51
35
