Frequency
320
343
319
344
325
310
276
325
360
313
322
316
310
303
306
323
312
287
306
309
330
319
277
288
282
297
323
315
313
294
306
314
304
321
319
341
301
328
313
342
341
321
300
296
328
328
313
307
322
371
307
297
295
305
276
313
322
282
297
294
279
316
326
307
1
