Frequency
378
286
298
304
328
296
319
291
302
273
315
306
352
278
302
286
1
296
297
359
299
345
306
304
290
364
323
314
327
344
336
347
302
319
303
347
315
301
296
373
331
312
287
330
300
331
280
310
297
332
288
306
294
354
279
334
272
305
272
327
278
336
309
347
267
