Frequency
305
281
4
4
295
302
3
1
15
14
8
16
1
314
310
1
7
281
276
2
4
14
15
1
8
9
269
280
1
5
295
340
4
2
16
9
15
10
295
291
4
3
267
328
3
2
16
13
17
15
305
315
2
3
318
266
2
3
14
6
20
15
300
291
3
7
301
307
4
5
15
12
10
283
308
3
5
310
289
5
1
19
11
17
14
1
290
288
3
2
284
335
3
3
15
15
11
17
1
1
1
1
1
1
1
1
261
295
3
3
311
308
3
2
14
18
16
11
1
299
292
4
2
299
291
5
4
15
9
14
11
1
312
285
4
1
301
300
2
11
18
1
13
13
293
308
3
2
264
305
6
4
7
18
11
18
277
318
3
2
308
327
4
4
20
9
11
16
1
1
268
281
4
1
276
296
3
3
13
13
9
13
272
290
5
2
280
307
2
2
13
13
6
10
1
1
1
1
280
310
5
3
279
325
3
3
12
15
15
16
