Frequency
1973
1945
399
428
1912
1854
398
425
1
1
1
2007
2081
451
418
2010
2059
419
445
83
86
16
20
70
72
18
18
24
13
3
4
26
18
6
4
45
37
9
12
36
33
9
3
22
21
4
4
22
30
2
3
