Frequency
150
128
1
2
166
149
1
7
3
8
8
159
169
2
1
138
148
1
1
1
5
7
6
147
128
1
2
152
169
1
1
6
4
4
5
149
142
157
170
2
1
4
6
4
4
162
159
1
129
152
3
3
6
8
10
1
134
144
1
1
162
157
2
2
2
8
10
8
154
160
148
145
3
5
5
9
2
161
152
2
146
126
1
3
5
7
2
7
1
172
135
3
2
135
157
2
1
11
6
11
2
139
161
3
3
137
134
1
7
8
8
7
147
148
1
1
144
148
1
2
7
5
8
5
160
126
2
3
143
144
1
6
6
9
6
157
139
6
1
154
178
2
3
5
8
7
2
140
135
4
2
134
145
5
2
4
4
5
8
143
145
1
127
152
1
7
4
1
2
6
1
156
167
1
156
133
2
3
6
6
8
1
143
141
2
159
152
2
3
7
11
3
9
155
151
3
131
143
1
5
3
5
4
125
179
1
1
171
151
1
2
6
7
10
8
118
140
3
153
127
2
6
6
6
5
1
143
159
2
1
158
138
1
1
9
8
8
4
150
156
5
2
163
149
3
2
6
7
1
5
11
155
136
1
4
156
150
1
2
11
7
6
5
132
147
4
1
149
136
3
1
7
11
9
8
1
1
148
147
2
132
141
2
1
5
5
10
9
144
136
2
115
148
2
1
9
4
1
5
7
165
146
1
1
142
162
3
2
8
7
1
9
6
154
147
2
167
131
2
5
4
3
9
157
159
2
148
168
2
7
8
4
8
150
147
2
3
168
140
2
2
8
3
1
8
4
147
140
4
3
134
150
2
1
6
4
1
6
7
146
169
1
2
164
155
2
5
4
7
6
1
1
1
1
1
1
